OrderID,PurchaseDate,CustomerID,ProductID,SellerID,ChannelID,Quantity,GrossRevenue,DiscountAmount,Net_Revenue,COGS,PlatformFee,PaymentProcessingFee,ShippingFeeCharged,SellerPayout,PaymentMethod,FulfillmentType,ShippingMethod,DeliveryDays,OnTime_Flag,OrderStatus,Return_Flag,Refund_Amount
ORD0000004973,2024-11-27,CUS002521,PRO00048,SEL00008,CH06,1,82.11,4.53,77.58,46.66,6.49,"1,37",0.0,69.72,Card,Seller-Fulfilled,Standard,3.0,1,Cancelled,0,0.0
ORD0000004983,2024-01-08,CUS006797,PRO00259,SEL00350,CH01,1,57.05,12.26,44.79,27.13,5.27,0.46,2.99,42.05,Bank Transfer,Seller-Fulfilled,Standard,5.5,1,Returned,0,0.0
ORD0000004986,2024-09-01,CUS004838,PRO00665,SEL00396,CH05,3,240.48,29.77,210.71,160.75,16.86,1.81,2.99,195.03,Card,Seller-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000004989,2024-07-04,CUS005926,PRO00763,SEL00400,CH03,1,24.89,0.84,24.05,"16,73",3.23,0.29,3.99,24.52,PayPal,Seller-Fulfilled,Express,1.8,1,Completed,0,0.0
ORD0000004999,2024-12-11,CUS002476,PRO00202,SEL00009,CH02,1,20.32,1.15,19.17,14.0,1.44,0.18,0.0,17.55,Bank Transfer,Platform-Fulfilled,Express,3.9,0,Completed,0,0.0
ORD0000005001,2024-04-15,CUS003161,PRO00441,SEL00177,CH02,1,11.58,1.4,10.18,5.37,1.3,0.16,0.0,8.72,Card,Platform-Fulfilled,Standard,6.4,0,Completed,0,0.0
ORD0000005004,2024-04-21,CUS006953,PRO00696,SEL00132,CH06,2,80.2,6.61,73.59,58.32,13.21,1.27,3.99,63.1,BNPL,Platform-Fulfilled,Express,1.0,1,Completed,0,0.0
ORD0000005011,2024-06-05,CUS002849,PRO00664,SEL00066,CH06,3,1068.87,22.17,1046.7,641.94,163.7,10.15,0.0,872.85,Cash on Delivery,Seller-Fulfilled,Express,2.0,1,Completed,0,0.0
ORD0000005015,2024-11-16,CUS006840,PRO00567,SEL00120,CH02,1,3.77,0.12,3.65,"2,71",0.28,0.04,3.99,7.32,Card,Seller-Fulfilled,Standard,5.6,1,Completed,0,0.0
ORD0000005017,2024-01-22,CUS004028,PRO00886,SEL00244,CH01,1,14.77,2.0,12.77,"10,69",1.56,0.17,2.99,14.03,Bank Transfer,Seller-Fulfilled,Standard,2.4,1,Completed,0,0.0
ORD0000005019,2024-02-12,CUS006044,PRO00604,SEL00255,CH05,1,24.09,3.89,20.2,14.96,0.06,0.36,0.0,19.78,Bank Transfer,Platform-Fulfilled,Standard,4.8,1,Cancelled,0,0.0
ORD0000005020,2024-10-06,CUS001732,PRO00196,SEL00146,CH01,1,7.1,0.51,6.59,4.1,0.67,0.1,5.99,11.81,Card,Platform-Fulfilled,Standard,5.2,1,Completed,0,"0,00"
ORD0000005023,2024-08-21,CUS005748,PRO00959,SEL00274,CH01,2,40.2,5.83,34.37,19.35,0.27,0.46,2.99,36.63,PayPal,Seller-Fulfilled,Express,1.2,1,Completed,0,"0,00"
ORD0000005028,2024-02-12,CUS001852,PRO00037,SEL00319,CH02,1,95.91,2.12,93.79,58.84,7.71,1.21,0.0,84.87,Card,Seller-Fulfilled,Standard,1.7,1,Completed,0,0.0
ORD0000005040,2024-07-13,CUS001314,PRO00296,SEL00326,CH02,1,10.27,0.36,9.91,7.54,0.14,0.14,3.99,13.62,PayPal,Platform-Fulfilled,Standard,5.0,1,Completed,0,0.0
ORD0000005042,2024-12-25,CUS005002,PRO00356,SEL00127,CH04,2,27.66,2.51,25.15,14.73,0.07,0.16,5.99,30.91,Card,Seller-Fulfilled,Express,3.6,0,Returned,0,0.0
ORD0000005046,2024-11-05,CUS004251,PRO00719,SEL00205,CH05,3,99.78,11.14,88.64,56.74,11.96,0.83,0.0,75.85,PayPal,Seller-Fulfilled,Standard,4.1,1,Returned,1,64.56
ORD0000005052,2024-12-03,CUS002270,PRO00951,SEL00307,CH05,1,4.3,0.07,4.23,3.03,0.73,0.03,0.0,"3,47",PayPal,Platform-Fulfilled,Standard,3.9,1,Completed,0,0.0
ORD0000005056,2024-06-04,CUS006242,PRO00670,SEL00039,CH02,1,31.41,6.38,25.03,18.8,4.34,0.41,3.99,24.27,Card,Platform-Fulfilled,Express,1.8,1,Returned,0,"0,00"
ORD0000005058,2024-10-04,CUS006792,PRO00976,SEL00162,CH01,1,41.71,5.92,35.79,22.27,0.65,0.59,0.0,34.55,Card,Seller-Fulfilled,Express,2.6,1,Completed,0,0.0
ORD0000005064,2024-03-11,CUS002404,PRO00321,SEL00145,CH04,1,47.22,6.27,40.95,28.95,0.14,0.41,3.99,44.39,Card,Seller-Fulfilled,Standard,1.9,1,Returned,1,33.75
ORD0000005065,2024-01-20,CUS001331,PRO00824,SEL00338,CH05,1,20.77,0.76,"20,01",15.52,1.53,0.23,0.0,18.25,Card,Seller-Fulfilled,Standard,5.5,1,Completed,0,0.0
ORD0000005069,2024-07-11,CUS006504,PRO00088,SEL00411,CH06,1,30.21,2.47,27.74,22.89,4.01,0.46,0.0,23.27,PayPal,Platform-Fulfilled,Standard,2.6,1,Completed,0,0.0
ORD0000005070,2024-10-16,CUS002415,PRO00039,SEL00373,CH06,1,29.89,3.38,26.51,20.77,4.23,"0,28",0.0,22.0,Cash on Delivery,Platform-Fulfilled,Pickup Point,3.9,1,Returned,1,24.62
ORD0000005071,2024-02-26,CUS000927,PRO00978,SEL00100,CH05,1,58.67,11.36,47.31,35.2,3.81,0.76,3.99,46.73,Card,Seller-Fulfilled,Standard,8.1,0,Completed,0,0.0
ORD0000005078,2024-08-31,CUS002410,PRO00914,SEL00420,CH05,1,97.18,3.21,"93,97",53.24,5.89,1.15,0.0,86.93,Card,Seller-Fulfilled,Express,2.5,1,Completed,0,0.0
ORD0000005094,2024-01-20,CUS003235,PRO00719,SEL00287,CH01,2,84.3,2.11,82.19,50.71,12.88,0.68,5.99,74.62,PayPal,Seller-Fulfilled,Express,2.3,1,Completed,0,0.0
ORD0000005095,2024-06-18,CUS003776,PRO00240,SEL00150,CH01,1,12.5,1.42,11.08,7.84,0.71,0.08,0.0,10.29,Cash on Delivery,Seller-Fulfilled,Standard,4.6,1,Completed,0,0.0
ORD0000005098,2024-12-07,CUS003327,PRO00080,SEL00116,CH05,2,12.76,2.21,10.55,6.12,1.6,0.18,0.0,8.77,PayPal,Seller-Fulfilled,Express,2.7,1,Completed,0,0.0
ORD0000005100,2024-05-25,CUS003017,PRO00416,SEL00353,CH01,1,29.73,1.68,28.05,17.21,2.13,0.3,2.99,"28,61",Card,Seller-Fulfilled,Express,3.1,0,Completed,0,"0,00"
ORD0000005102,2024-07-17,CUS002907,PRO00253,SEL00143,CH04,1,14.42,1.55,12.87,9.63,2.18,0.15,3.99,14.53,BNPL,Seller-Fulfilled,Express,2.7,1,Completed,0,0.0
ORD0000005104,2024-11-17,CUS005084,PRO00508,SEL00212,CH01,1,31.21,6.44,24.77,18.97,3.04,0.21,5.99,27.51,Card,Seller-Fulfilled,Express,0.8,1,Completed,0,0.0
ORD0000005107,2024-04-09,CUS005456,PRO00067,SEL00327,CH03,1,64.63,4.45,60.18,45.94,5.03,0.8,3.99,58.34,Card,Seller-Fulfilled,Standard,6.0,1,Completed,0,0.0
ORD0000005108,2024-02-03,CUS001412,PRO00861,SEL00349,CH04,1,21.56,0.66,20.9,13.61,2.86,0.34,5.99,23.69,Card,Seller-Fulfilled,Standard,5.6,1,Completed,0,0.0
ORD0000005113,2024-04-08,CUS006710,PRO00200,SEL00166,CH04,2,294.98,33.62,261.36,161.3,3.11,4.53,5.99,259.71,PayPal,Platform-Fulfilled,Standard,5.6,1,Completed,0,0.0
ORD0000005115,2024-05-01,CUS002228,PRO00950,SEL00261,CH03,3,18.93,1.08,17.85,13.24,0.18,0.26,0.0,17.41,Card,Seller-Fulfilled,Pickup Point,1.5,1,Completed,0,0.0
ORD0000005116,2024-11-28,CUS002720,PRO00374,SEL00215,CH05,4,204.92,26.91,178.01,116.93,21.77,1.53,0.0,154.71,Card,Seller-Fulfilled,Standard,4.9,1,Completed,0,0.0
ORD0000005127,2024-05-05,CUS003458,PRO00581,SEL00133,CH03,3,309.63,15.68,293.95,207.58,21.87,4.21,0.0,267.87,Card,Seller-Fulfilled,Express,2.5,1,Completed,0,0.0
ORD0000005129,2024-05-03,CUS003951,PRO00816,SEL00142,CH02,2,38.44,4.0,34.44,26.15,2.93,0.55,5.99,36.95,Card,Platform-Fulfilled,Pickup Point,2.8,1,Completed,0,0.0
ORD0000005132,2024-03-13,CUS006452,PRO00375,SEL00246,CH03,2,162.42,23.8,138.62,106.13,1.91,1.54,2.99,138.16,PayPal,Seller-Fulfilled,Standard,2.3,1,Returned,1,54.39
ORD0000005135,2024-05-30,CUS000516,PRO00136,SEL00389,CH03,2,22.18,3.86,"18,32",13.09,2.29,0.17,5.99,21.85,Card,Seller-Fulfilled,Express,0.9,1,Completed,0,0.0
ORD0000005137,2024-05-10,CUS004298,PRO00797,SEL00226,CH02,2,22.28,0.4,21.88,14.1,2.18,0.38,2.99,22.31,Card,Seller-Fulfilled,Express,2.2,1,Completed,0,0.0
ORD0000005144,2024-11-26,CUS004630,PRO00766,SEL00387,CH01,2,91.64,0.89,90.75,57.58,6.66,1.17,0.0,82.92,Card,Seller-Fulfilled,Standard,5.1,1,Returned,1,62.47
ORD0000005146,2024-02-13,CUS005815,PRO00846,SEL00354,CH06,1,25.66,1.65,24.01,17.51,3.06,0.24,0.0,20.71,PayPal,Platform-Fulfilled,Standard,5.7,1,Returned,1,8.43
ORD0000005154,2024-11-01,CUS002890,PRO00138,SEL00278,CH03,3,267.66,20.79,246.87,142.4,20.74,2.88,0.0,223.25,Card,Platform-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000005162,2024-02-25,CUS002208,PRO00437,SEL00384,CH01,1,26.21,4.93,21.28,14.57,1.47,0.35,5.99,25.45,Card,Platform-Fulfilled,Standard,5.0,1,Completed,0,0.0
ORD0000005164,2024-11-24,CUS004910,PRO00964,SEL00162,CH04,3,260.67,54.83,205.84,119.7,3.73,2.66,5.99,205.44,Card,Seller-Fulfilled,Standard,6.0,1,Returned,0,0.0
ORD0000005165,2024-05-20,CUS003040,PRO00466,SEL00010,CH03,2,965.74,144.07,"821,67",691.71,98.03,"8,19",2.99,718.44,Cash on Delivery,Platform-Fulfilled,Standard,3.3,1,Completed,0,0.0
ORD0000005167,2024-08-02,CUS004570,PRO00657,SEL00026,CH02,2,97.04,0.09,96.95,"58,48",13.78,1.69,0.0,81.48,Card,Platform-Fulfilled,Standard,5.7,1,Completed,0,0.0
ORD0000005170,2024-07-20,CUS003083,PRO00388,SEL00229,CH02,2,174.92,24.66,150.26,87.45,21.65,1.12,0.0,127.49,Card,Platform-Fulfilled,Express,1.5,1,Returned,0,0.0
ORD0000005173,2024-06-30,CUS006390,PRO00643,SEL00246,CH02,2,97.58,6.66,90.92,69.5,1.25,"1,32",0.0,88.35,Card,Seller-Fulfilled,Pickup Point,5.4,1,Completed,0,0.0
ORD0000005175,2024-04-20,CUS004492,PRO00159,SEL00212,CH03,2,71.52,3.51,68.01,38.51,8.34,0.87,0.0,58.8,Bank Transfer,Seller-Fulfilled,Pickup Point,1.1,1,Completed,0,0.0
ORD0000005181,2024-04-08,CUS004599,PRO00402,SEL00068,CH03,1,22.29,4.61,17.68,11.73,2.05,"0,20",5.99,21.42,Card,Seller-Fulfilled,Standard,3.3,1,Completed,0,0.0
ORD0000005182,2024-02-15,CUS002321,PRO00005,SEL00131,CH06,1,14.67,1.22,13.45,7.57,0.86,0.16,0.0,12.43,PayPal,Platform-Fulfilled,Express,2.1,1,Completed,0,0.0
ORD0000005184,2024-09-11,CUS003316,PRO00256,SEL00300,CH01,1,76.72,8.87,67.85,43.38,8.25,1.19,3.99,62.4,Card,Seller-Fulfilled,Standard,6.6,0,Completed,0,0.0
ORD0000005199,2024-11-30,CUS005963,PRO00682,SEL00271,CH03,1,48.37,12.59,35.78,25.52,0.21,"0,26",2.99,38.3,Card,Platform-Fulfilled,Standard,4.0,1,Completed,0,0.0
ORD0000005201,2024-06-08,CUS006560,PRO00062,SEL00020,CH03,2,22.9,0.71,22.19,15.51,3.77,0.38,3.99,"22,03",BNPL,Platform-Fulfilled,Standard,8.1,0,Completed,0,0.0
ORD0000005204,2024-03-26,CUS002463,PRO00684,SEL00367,CH04,2,287.98,16.06,271.92,171.27,1.55,4.16,3.99,270.2,Card,Seller-Fulfilled,Pickup Point,1.9,1,Returned,1,220.65
ORD0000005207,2024-04-21,CUS001726,PRO00800,SEL00121,CH04,1,22.78,2.73,20.05,15.24,3.17,0.24,0.0,16.64,BNPL,Seller-Fulfilled,Standard,5.0,1,Completed,0,0.0
ORD0000005219,2024-06-20,CUS002348,PRO00807,SEL00177,CH04,3,80.7,16.71,63.99,38.39,8.17,0.93,3.99,58.88,BNPL,Seller-Fulfilled,Express,2.2,1,Completed,0,0.0
ORD0000005221,2024-05-23,CUS005106,PRO00787,SEL00281,CH01,1,17.96,3.53,14.43,10.33,1.68,0.14,0.0,12.61,Card,Seller-Fulfilled,Standard,2.0,1,Completed,0,"0,00"
ORD0000005227,2024-06-22,CUS005920,PRO00171,SEL00150,CH02,1,20.94,0.97,19.97,13.43,1.29,0.35,3.99,22.32,PayPal,Seller-Fulfilled,Express,2.0,1,Returned,0,0.0
ORD0000005228,2024-02-09,CUS001429,PRO00592,SEL00248,CH02,2,15.14,2.84,12.3,8.49,1.81,0.15,3.99,14.33,Card,Platform-Fulfilled,Standard,4.4,1,Returned,0,0.0
ORD0000005229,2024-01-03,CUS006778,PRO00355,SEL00187,CH03,1,9.58,1.92,7.66,5.68,0.01,0.1,3.99,11.54,PayPal,Seller-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000005239,2024-08-28,CUS002490,PRO00567,SEL00007,CH03,2,8.18,0.55,7.63,4.73,0.47,0.08,3.99,11.07,Card,Seller-Fulfilled,Standard,6.4,0,Cancelled,0,0.0
ORD0000005242,2024-03-11,CUS006230,PRO00158,SEL00136,CH01,4,41.4,3.2,"38,20",25.37,4.27,0.49,2.99,36.43,Card,Platform-Fulfilled,Express,1.6,1,Completed,0,0.0
ORD0000005250,2024-09-17,CUS007186,PRO00014,SEL00074,CH05,2,56.04,10.79,45.25,28.16,6.0,0.58,0.0,38.67,Card,Seller-Fulfilled,Express,2.7,1,Completed,0,0.0
ORD0000005254,2024-07-07,CUS005449,PRO00285,SEL00197,CH01,1,20.75,1.62,19.13,14.29,1.34,0.34,3.99,21.44,Card,Seller-Fulfilled,Pickup Point,3.0,1,Completed,0,0.0
ORD0000005255,2024-12-24,CUS005772,PRO00892,SEL00031,CH01,1,14.9,1.68,13.22,8.56,0.01,0.15,5.99,19.05,PayPal,Seller-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000005257,2024-06-25,CUS000825,PRO00347,SEL00010,CH02,1,37.5,5.05,32.45,20.5,3.87,0.38,0.0,28.2,Card,Platform-Fulfilled,Standard,4.7,1,Returned,1,13.89
ORD0000005259,2024-01-15,CUS007014,PRO00548,SEL00400,CH02,2,10.76,0.19,10.57,6.34,"1,42",0.18,0.0,8.97,Card,Seller-Fulfilled,Pickup Point,2.2,1,Completed,0,0.0
ORD0000005261,2024-05-20,CUS004766,PRO00379,SEL00116,CH04,2,71.28,11.05,60.23,48.4,9.12,0.51,0.0,50.6,Card,Platform-Fulfilled,Express,1.0,1,Completed,0,"0,00"
ORD0000005265,2024-07-27,CUS001831,PRO00312,SEL00140,CH06,1,35.94,1.64,34.3,23.14,4.53,0.44,2.99,32.32,Card,Seller-Fulfilled,Standard,5.8,1,Completed,0,0.0
ORD0000005266,2024-11-11,CUS001334,PRO00159,SEL00374,CH06,1,40.35,0.83,39.52,29.96,5.92,0.64,5.99,38.95,Card,Seller-Fulfilled,Express,2.1,1,Completed,0,0.0
ORD0000005268,2024-02-07,CUS002527,PRO00244,SEL00289,CH05,3,70.23,3.22,67.01,50.75,6.44,0.67,2.99,62.89,PayPal,Platform-Fulfilled,Standard,5.0,1,Returned,0,0.0
ORD0000005272,2024-10-14,CUS000177,PRO00395,SEL00363,CH04,1,36.55,7.06,29.49,21.39,2.78,0.46,0.0,26.25,Card,Seller-Fulfilled,Standard,4.9,1,Completed,0,0.0
ORD0000005274,2024-07-27,CUS000973,PRO00979,SEL00103,CH01,1,65.21,0.98,64.23,43.81,9.96,0.4,0.0,53.87,Card,Seller-Fulfilled,Standard,4.6,1,Completed,0,0.0
ORD0000005275,2024-04-11,CUS000837,PRO00703,SEL00176,CH01,2,12.86,1.33,11.53,6.6,0.71,0.17,3.99,14.64,PayPal,Seller-Fulfilled,Pickup Point,3.4,1,Completed,0,0.0
ORD0000005276,2024-09-24,CUS004990,PRO00299,SEL00275,CH03,1,8.05,0.05,8.0,"5,97",0.15,0.06,2.99,10.78,PayPal,Platform-Fulfilled,Express,3.1,0,Completed,0,0.0
ORD0000005279,2024-04-29,CUS005866,PRO00783,SEL00368,CH01,1,11.53,0.13,11.4,"7,41",0.99,0.13,0.0,10.28,BNPL,Seller-Fulfilled,Standard,3.1,1,Cancelled,0,0.0
ORD0000005281,2024-10-06,CUS001010,PRO00813,SEL00043,CH01,1,22.78,3.05,"19,73",15.75,3.2,0.16,3.99,20.36,Card,Seller-Fulfilled,Standard,3.1,1,Completed,0,0.0
ORD0000005285,2024-08-04,CUS006203,PRO00875,SEL00072,CH01,1,64.31,10.89,53.42,39.88,0.93,0.37,3.99,56.11,Card,Seller-Fulfilled,Express,0.9,1,Returned,0,0.0
ORD0000005289,2024-11-21,CUS001606,PRO00634,SEL00395,CH03,1,7.85,0.54,7.31,4.35,1.07,0.08,2.99,9.15,Card,Seller-Fulfilled,Express,3.1,0,Completed,0,0.0
ORD0000005292,2024-01-18,CUS004635,PRO00798,SEL00347,CH01,2,62.44,1.85,60.59,42.21,9.17,0.69,5.99,56.72,PayPal,Platform-Fulfilled,Express,2.2,1,Completed,0,"0,00"
ORD0000005294,2024-02-12,CUS001267,PRO00159,SEL00307,CH02,1,35.0,7.28,27.72,16.32,4.78,0.5,0.0,22.44,Card,Platform-Fulfilled,Standard,4.4,1,Completed,0,0.0
ORD0000005305,2024-09-27,CUS005005,PRO00138,SEL00265,CH01,1,124.22,21.34,102.88,73.81,13.84,1.15,3.99,91.88,BNPL,Seller-Fulfilled,Standard,8.1,0,Completed,0,0.0
ORD0000005312,2024-02-25,CUS001334,PRO00417,SEL00210,CH05,1,82.06,14.55,67.51,39.82,4.64,0.47,2.99,65.39,Card,Seller-Fulfilled,Express,3.2,0,Completed,0,0.0
ORD0000005320,2024-01-17,CUS001620,PRO00446,SEL00205,CH01,1,93.04,0.44,92.6,55.07,12.49,1.6,5.99,84.5,PayPal,Seller-Fulfilled,Express,2.5,1,Completed,0,0.0
ORD0000005321,2024-11-14,CUS006082,PRO00186,SEL00270,CH01,1,48.2,10.16,38.04,27.64,4.5,0.68,0.0,32.86,Card,Seller-Fulfilled,Standard,5.1,1,Completed,0,0.0
ORD0000005337,2024-03-06,CUS005028,PRO00902,SEL00397,CH05,1,65.19,3.57,"61,62",44.46,9.26,"0,54",0.0,51.82,Card,Seller-Fulfilled,Standard,7.8,0,Completed,0,0.0
ORD0000005338,2024-02-20,CUS003461,PRO00909,SEL00281,CH04,3,165.72,4.59,161.13,96.82,"18,76","1,63",0.0,140.74,Bank Transfer,Platform-Fulfilled,Standard,3.9,1,Completed,0,0.0
ORD0000005342,2024-09-16,CUS001504,PRO00205,SEL00336,CH04,1,26.13,2.05,24.08,17.58,3.96,0.2,0.0,19.92,Card,Platform-Fulfilled,Standard,1.6,1,Completed,0,0.0
ORD0000005344,2024-11-10,CUS006050,PRO00844,SEL00021,CH01,1,81.95,4.09,77.86,56.29,10.03,0.54,2.99,70.28,PayPal,Seller-Fulfilled,Standard,5.8,1,Returned,1,32.82
ORD0000005345,2024-09-10,CUS001424,PRO00333,SEL00125,CH02,1,32.36,5.2,27.16,20.18,3.57,0.39,5.99,29.19,BNPL,Seller-Fulfilled,Express,2.8,1,Completed,0,0.0
ORD0000005348,2024-03-16,CUS004724,PRO00596,SEL00119,CH02,1,11.44,0.29,11.15,7.88,1.21,0.2,0.0,"9,74",BNPL,Platform-Fulfilled,Express,1.2,1,Completed,0,0.0
ORD0000005349,2024-06-21,CUS006155,PRO00176,SEL00252,CH03,2,217.6,25.04,192.56,123.43,12.0,"2,24",5.99,184.31,Card,Seller-Fulfilled,Express,1.8,1,Completed,0,0.0
ORD0000005354,2024-09-12,CUS006595,PRO00141,SEL00105,CH03,1,16.43,3.36,"13,07",7.33,1.17,0.08,3.99,15.81,BNPL,Seller-Fulfilled,Express,2.6,1,Completed,0,0.0
ORD0000005356,2024-01-22,CUS002492,PRO00140,SEL00324,CH03,1,75.14,5.63,"69,51",36.61,0.05,0.55,0.0,68.91,Card,Platform-Fulfilled,Standard,6.2,0,Completed,0,0.0
ORD0000005358,2024-12-12,CUS005777,PRO00836,SEL00228,CH06,1,212.38,19.83,192.55,111.59,17.98,3.21,0.0,171.36,Card,Platform-Fulfilled,Standard,5.9,1,Completed,0,0.0
ORD0000005360,2024-10-20,CUS006505,PRO00109,SEL00076,CH01,2,103.74,14.14,89.6,69.83,15.9,0.69,0.0,73.01,Card,Seller-Fulfilled,Express,3.1,0,Returned,0,0.0
ORD0000005361,2024-09-17,CUS000862,PRO00345,SEL00081,CH04,2,63.76,7.24,56.52,36.31,4.59,0.53,2.99,54.39,BNPL,Seller-Fulfilled,Standard,4.4,1,Completed,0,0.0
ORD0000005367,2024-03-16,CUS007175,PRO00633,SEL00011,CH05,1,9.27,1.65,7.62,5.83,0.12,0.06,0.0,7.44,PayPal,Platform-Fulfilled,Standard,5.7,1,Completed,0,0.0
ORD0000005369,2024-10-09,CUS001247,PRO00644,SEL00404,CH06,4,80.28,3.8,76.48,43.26,11.32,1.02,0.0,64.14,BNPL,Seller-Fulfilled,Standard,2.3,1,Completed,0,0.0
ORD0000005380,2024-10-30,CUS003496,PRO00782,SEL00144,CH01,1,56.64,8.23,48.41,30.9,3.77,0.85,3.99,47.78,Bank Transfer,Seller-Fulfilled,Express,1.2,1,Returned,0,0.0
ORD0000005384,2024-12-18,CUS005235,PRO00280,SEL00287,CH04,1,176.47,30.11,146.36,99.92,22.93,2.46,3.99,124.96,Card,Seller-Fulfilled,Express,1.5,1,Completed,0,0.0
ORD0000005392,2024-05-08,CUS004129,PRO00717,SEL00303,CH04,1,72.42,1.93,70.49,51.44,8.64,0.79,0.0,61.06,BNPL,Platform-Fulfilled,Standard,6.4,0,Completed,0,0.0
ORD0000005395,2024-12-06,CUS005407,PRO00767,SEL00271,CH04,1,129.72,16.65,113.07,68.54,0.67,1.77,3.99,114.62,Card,Seller-Fulfilled,Express,3.1,0,Completed,0,0.0
ORD0000005400,2024-11-21,CUS000954,PRO00734,SEL00040,CH05,1,31.18,8.41,22.77,13.94,1.63,0.29,0.0,20.85,Card,Seller-Fulfilled,Express,3.5,0,Completed,0,0.0
ORD0000005401,2024-05-06,CUS001061,PRO00406,SEL00400,CH04,1,19.4,3.25,16.15,10.23,2.17,0.24,2.99,16.73,Card,Seller-Fulfilled,Standard,5.3,1,Completed,0,0.0
ORD0000005404,2024-10-23,CUS001288,PRO00653,SEL00277,CH01,3,271.92,26.59,245.33,180.16,17.07,3.66,5.99,230.59,Card,Seller-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000005406,2024-06-18,CUS005875,PRO00258,SEL00241,CH04,1,8.82,0.19,8.63,6.05,1.09,0.05,0.0,7.49,Card,Platform-Fulfilled,Standard,5.7,1,Completed,0,0.0
ORD0000005409,2024-11-29,CUS000213,PRO00575,SEL00034,CH03,1,11.36,2.26,9.1,6.69,0.05,0.11,5.99,14.93,Cash on Delivery,Platform-Fulfilled,Standard,6.9,0,Completed,0,0.0
ORD0000005410,2024-06-01,CUS003180,PRO00800,SEL00187,CH05,1,22.45,3.06,19.39,14.66,0.03,0.14,2.99,22.21,Card,Seller-Fulfilled,Standard,2.8,1,Completed,0,0.0
ORD0000005415,2024-10-20,CUS004227,PRO00205,SEL00160,CH03,1,24.44,0.54,23.9,17.99,4.02,0.23,3.99,23.64,Card,Platform-Fulfilled,Standard,3.5,1,Completed,0,0.0
ORD0000005418,2024-07-03,CUS001425,PRO00790,SEL00418,CH05,2,32.54,4.47,28.07,19.73,1.93,0.39,0.0,25.75,Card,Platform-Fulfilled,Standard,5.9,1,Completed,0,0.0
ORD0000005424,2024-02-14,CUS007103,PRO00667,SEL00336,CH03,1,43.97,0.91,43.06,32.02,7.07,0.42,5.99,41.56,Card,Seller-Fulfilled,Express,2.3,1,Completed,0,0.0
ORD0000005425,2024-02-23,CUS003463,PRO00806,SEL00104,CH04,1,24.27,4.42,19.85,11.06,2.29,0.25,3.99,21.3,PayPal,Seller-Fulfilled,Standard,7.5,0,Completed,0,0.0
ORD0000005428,2024-04-10,CUS001047,PRO00112,SEL00188,CH03,2,17.7,2.26,15.44,11.22,1.6,0.22,3.99,17.61,Card,Seller-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000005429,2024-11-28,CUS006520,PRO00368,SEL00390,CH02,1,35.64,7.92,27.72,17.97,4.21,0.35,2.99,26.15,BNPL,Seller-Fulfilled,Standard,4.4,1,Completed,0,0.0
ORD0000005431,2024-11-07,CUS000237,PRO00161,SEL00125,CH04,1,31.89,7.18,24.71,14.37,3.25,0.36,2.99,24.09,PayPal,Seller-Fulfilled,Standard,1.5,1,Completed,0,0.0
ORD0000005435,2024-12-10,CUS006651,PRO00860,SEL00248,CH04,2,144.64,36.67,107.97,77.63,15.89,"1,49",2.99,"93,58",Card,Seller-Fulfilled,Standard,4.6,1,Completed,0,0.0
ORD0000005436,2024-12-09,CUS004237,PRO00874,SEL00202,CH03,3,73.77,7.75,66.02,44.53,5.12,"0,66",0.0,60.24,Card,Seller-Fulfilled,Standard,4.9,1,Completed,0,0.0
ORD0000005440,2024-04-22,CUS001925,PRO00122,SEL00285,CH01,2,42.86,2.58,40.28,23.85,3.0,0.24,2.99,40.03,Card,Seller-Fulfilled,Standard,7.8,0,Completed,0,0.0
ORD0000005445,2024-10-07,CUS002199,PRO00803,SEL00411,CH01,2,47.28,4.56,42.72,34.39,6.17,0.45,0.0,36.1,Card,Platform-Fulfilled,Pickup Point,3.1,1,Completed,0,0.0
ORD0000005448,2024-12-01,CUS004693,PRO00306,SEL00129,CH04,2,58.28,2.74,55.54,41.96,0.14,0.82,3.99,58.57,PayPal,Platform-Fulfilled,Pickup Point,4.8,1,Completed,0,0.0
ORD0000005450,2024-12-31,CUS004729,PRO00761,SEL00014,CH01,1,10.74,2.78,7.96,4.73,0.02,0.09,0.0,7.85,Card,Seller-Fulfilled,Standard,7.9,0,Returned,0,0.0
ORD0000005459,2024-10-20,CUS005891,PRO00625,SEL00046,CH04,2,44.74,5.61,39.13,32.03,4.12,0.3,0.0,34.71,PayPal,Platform-Fulfilled,Standard,2.9,1,Completed,0,0.0
ORD0000005461,2024-02-05,CUS005981,PRO00386,SEL00172,CH05,1,6.0,0.83,5.17,3.27,0.85,0.04,0.0,4.28,Card,Platform-Fulfilled,Standard,6.2,0,Completed,0,0.0
ORD0000005467,2024-11-24,CUS006244,PRO00613,SEL00291,CH05,3,249.06,28.67,220.39,168.13,21.09,3.29,2.99,199.0,PayPal,Platform-Fulfilled,Express,2.4,1,Completed,0,0.0
