OrderID,OrderDate,CustomerID,ProductID,SellerID,ChannelID,Quantity,GrossRevenue,DiscountAmount,NetRevenue,CostOfGoodsSold,PlatformFee,PaymentProcessingFee,ShippingFeeCharged,SellerPayout,PaymentMethod,FulfillmentType,ShippingMethod,DeliveryDays,OnTimeDeliveryFlag,OrderStatus,ReturnFlag,RefundAmount
ORD0000002061,2022-07-01,CUS003328,PRO00717,SEL00216,CH05,1,74.51,13.15,61.36,48.76,6.89,0.41,5.99,60.05,PayPal,Seller-Fulfilled,Standard,5.4,1,Returned,0,0.0
ORD0000002062,2021-02-20,CUS005751,PRO00643,SEL00133,CH02,1,41.31,5.91,35.4,23.87,2.63,0.58,2.99,35.18,Card,Seller-Fulfilled,Pickup Point,3.0,1,Returned,1,20.05
ORD0000002063,2022-11-01,CUS003560,PRO00328,SEL00084,CH04,1,43.59,6.02,37.57,25.69,5.05,0.31,2.99,35.2,Card,Seller-Fulfilled,Standard,2.5,1,Completed,0,0.0
ORD0000002064,2021-05-21,CUS001502,PRO00442,SEL00403,CH01,1,65.54,9.59,55.95,34.61,8.03,0.83,2.99,50.08,Card,Platform-Fulfilled,Express,3.2,0,Completed,0,0.0
ORD0000002065,2021-05-23,CUS006887,PRO00546,SEL00217,CH03,2,230.96,15.64,215.32,156.23,31.67,3.16,0.0,180.49,Card,Seller-Fulfilled,Standard,3.7,1,Completed,0,0.0
ORD0000002066,2021-02-21,CUS007030,PRO00829,SEL00255,CH06,1,27.25,3.44,23.81,14.8,0.07,0.42,2.99,26.31,Card,Platform-Fulfilled,Express,1.0,1,Returned,1,14.61
ORD0000002068,2021-08-20,CUS003883,PRO00500,SEL00140,CH01,2,86.6,5.98,80.62,48.04,10.65,1.3,5.99,74.66,PayPal,Seller-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000002069,2021-05-21,CUS001608,PRO00910,SEL00011,CH03,1,17.94,2.77,15.17,10.45,0.24,0.2,0.0,14.73,Card,Platform-Fulfilled,Express,2.1,1,Completed,0,0.0
ORD0000002071,2022-07-15,CUS000551,PRO00333,SEL00099,CH02,2,72.6,9.02,63.58,46.72,4.18,0.8,0.0,58.6,Card,Seller-Fulfilled,Standard,5.1,1,Completed,0,0.0
ORD0000002072,2022-04-12,CUS002850,PRO00272,SEL00120,CH04,1,18.7,1.38,17.32,10.28,1.35,0.3,3.99,19.66,Card,Seller-Fulfilled,Express,0.9,1,Completed,0,0.0
ORD0000002073,2021-06-04,CUS002925,PRO00975,SEL00282,CH06,1,42.21,9.11,33.1,23.19,0.58,0.43,0.0,32.09,Card,Seller-Fulfilled,Express,2.4,1,Completed,0,0.0
ORD0000002075,2022-04-23,CUS005544,PRO00444,SEL00305,CH01,1,39.91,8.26,31.65,23.44,0.16,0.53,0.0,30.96,Card,Seller-Fulfilled,Pickup Point,3.3,1,Returned,1,27.95
ORD0000002077,2022-07-25,CUS000191,PRO00085,SEL00326,CH04,3,318.39,14.76,303.63,230.95,4.4,4.4,3.99,298.82,Card,Seller-Fulfilled,Express,1.2,1,Completed,0,0.0
ORD0000002078,2022-11-24,CUS000881,PRO00140,SEL00099,CH05,2,142.4,29.71,112.69,62.07,7.4,1.82,3.99,107.46,Card,Seller-Fulfilled,Standard,6.1,0,Completed,0,0.0
ORD0000002080,2021-03-16,CUS003394,PRO00654,SEL00130,CH03,1,50.11,9.4,40.71,26.43,0.8,0.44,5.99,45.46,Card,Platform-Fulfilled,Standard,3.9,1,Completed,0,0.0
ORD0000002082,2022-05-17,CUS001854,PRO00026,SEL00217,CH03,1,58.16,6.71,51.45,35.51,7.57,0.65,0.0,43.23,Card,Platform-Fulfilled,Express,1.2,1,Completed,0,0.0
ORD0000002088,2021-09-24,CUS005594,PRO00372,SEL00201,CH05,1,12.21,0.2,12.01,9.16,1.13,0.19,3.99,14.68,Card,Platform-Fulfilled,Express,2.9,1,Completed,0,0.0
ORD0000002094,2021-05-26,CUS003713,PRO00094,SEL00364,CH02,3,116.43,8.9,107.53,68.45,11.27,1.55,2.99,97.7,Card,Seller-Fulfilled,Pickup Point,6.8,0,Completed,0,0.0
ORD0000002095,2022-10-28,CUS006427,PRO00591,SEL00346,CH01,2,431.16,24.58,406.58,332.44,63.39,6.96,3.99,340.22,BNPL,Seller-Fulfilled,Standard,5.1,1,Completed,0,0.0
ORD0000002097,2022-01-31,CUS007132,PRO00791,SEL00274,CH04,1,18.33,2.02,16.31,10.78,0.13,0.22,2.99,18.95,BNPL,Seller-Fulfilled,Express,2.7,1,Completed,0,0.0
ORD0000002098,2022-10-04,CUS004973,PRO00748,SEL00353,CH01,2,20.02,0.63,19.39,14.07,1.48,0.18,3.99,21.72,Card,Platform-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000002099,2022-09-08,CUS000509,PRO00497,SEL00008,CH05,1,55.02,7.86,47.16,32.85,3.95,0.51,3.99,46.69,Card,Seller-Fulfilled,Standard,2.1,1,Completed,0,0.0
ORD0000002100,2022-12-11,CUS002386,PRO00017,SEL00190,CH01,3,22.35,3.95,18.4,10.4,2.16,0.22,3.99,20.01,Card,Seller-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000002101,2021-01-22,CUS003400,PRO00203,SEL00396,CH05,1,56.18,8.47,47.71,30.12,3.82,0.44,0.0,43.45,PayPal,Platform-Fulfilled,Pickup Point,3.0,1,Completed,0,0.0
ORD0000002106,2022-04-20,CUS003800,PRO00221,SEL00413,CH02,1,63.3,1.43,61.87,37.73,5.26,1.02,2.99,58.58,Bank Transfer,Seller-Fulfilled,Standard,1.7,1,Completed,0,0.0
ORD0000002107,2022-04-02,CUS003368,PRO00360,SEL00223,CH01,1,44.35,7.55,36.8,22.79,2.52,0.54,2.99,36.73,Card,Platform-Fulfilled,Standard,5.7,1,Completed,0,0.0
ORD0000002112,2021-03-26,CUS006238,PRO00751,SEL00162,CH03,1,164.01,30.64,133.37,80.23,2.41,1.03,3.99,133.92,PayPal,Platform-Fulfilled,Standard,3.8,1,Returned,1,53.1
ORD0000002113,2022-12-17,CUS006593,PRO00200,SEL00260,CH03,2,264.42,25.72,238.7,178.7,41.77,1.96,0.0,194.97,PayPal,Platform-Fulfilled,Express,2.9,1,Completed,0,0.0
ORD0000002116,2021-11-16,CUS003080,PRO00255,SEL00361,CH03,1,15.99,1.28,14.71,9.95,0.19,0.26,3.99,18.25,Card,Platform-Fulfilled,Standard,1.8,1,Completed,0,0.0
ORD0000002117,2021-07-25,CUS004592,PRO00855,SEL00337,CH01,1,24.43,1.6,22.83,17.39,2.97,0.34,0.0,19.52,Cash on Delivery,Seller-Fulfilled,Standard,6.8,0,Completed,0,0.0
ORD0000002121,2021-09-04,CUS001943,PRO00219,SEL00278,CH03,2,30.88,2.21,28.67,23.52,2.41,0.25,2.99,29.0,Card,Seller-Fulfilled,Standard,3.6,1,Completed,0,0.0
ORD0000002122,2022-10-10,CUS007117,PRO00823,SEL00234,CH06,1,145.72,6.72,139.0,98.98,22.66,1.91,3.99,118.42,Bank Transfer,Seller-Fulfilled,Standard,0.8,1,Cancelled,0,0.0
ORD0000002123,2022-04-16,CUS006820,PRO00444,SEL00021,CH01,1,42.75,8.59,34.16,18.59,4.4,0.27,0.0,29.49,Card,Seller-Fulfilled,Standard,5.9,1,Cancelled,0,0.0
ORD0000002126,2022-12-11,CUS003747,PRO00323,SEL00396,CH01,4,620.28,105.4,514.88,423.84,41.19,5.58,3.99,472.1,Card,Seller-Fulfilled,Standard,5.1,1,Completed,0,0.0
ORD0000002127,2022-06-16,CUS006100,PRO00427,SEL00222,CH02,1,52.35,2.78,49.57,31.16,8.86,0.57,2.99,43.13,BNPL,Seller-Fulfilled,Standard,3.7,1,Completed,0,0.0
ORD0000002128,2022-12-13,CUS005665,PRO00767,SEL00108,CH04,1,96.9,24.82,72.08,47.51,4.43,0.58,3.99,71.06,PayPal,Seller-Fulfilled,Express,3.4,0,Completed,0,0.0
ORD0000002129,2022-03-09,CUS004039,PRO00790,SEL00305,CH06,1,17.2,2.61,14.59,9.66,0.07,0.19,0.0,14.33,BNPL,Platform-Fulfilled,Express,1.7,1,Completed,0,0.0
ORD0000002130,2022-06-10,CUS003146,PRO00808,SEL00068,CH04,2,28.48,1.31,27.17,21.01,3.15,0.37,3.99,27.64,Card,Seller-Fulfilled,Express,2.7,1,Completed,0,0.0
ORD0000002132,2022-01-26,CUS002531,PRO00602,SEL00340,CH04,2,26.42,1.83,24.59,14.18,0.07,0.26,2.99,27.25,Card,Platform-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000002133,2022-11-30,CUS003888,PRO00263,SEL00043,CH03,1,38.83,8.11,30.72,22.27,4.98,0.49,0.0,25.25,Card,Seller-Fulfilled,Standard,2.7,1,Completed,0,0.0
ORD0000002135,2022-04-09,CUS005729,PRO00241,SEL00183,CH03,2,94.94,11.03,83.91,53.94,1.43,1.37,2.99,84.1,Card,Seller-Fulfilled,Standard,7.9,0,Completed,0,0.0
ORD0000002138,2021-11-02,CUS002904,PRO00853,SEL00406,CH03,1,61.0,6.46,54.54,43.2,9.44,0.4,5.99,50.69,Bank Transfer,Platform-Fulfilled,Express,3.6,0,Completed,0,0.0
ORD0000002139,2021-08-12,CUS006163,PRO00624,SEL00303,CH05,1,127.49,6.72,120.77,75.05,14.79,1.76,5.99,110.21,PayPal,Platform-Fulfilled,Express,2.9,1,Completed,0,0.0
ORD0000002140,2021-12-29,CUS006390,PRO00273,SEL00061,CH03,1,9.59,1.25,8.34,5.03,0.83,0.14,0.0,7.37,Card,Seller-Fulfilled,Standard,5.5,1,Returned,1,5.36
ORD0000002142,2021-04-21,CUS000633,PRO00912,SEL00117,CH02,2,122.96,21.24,101.72,59.74,1.77,1.59,0.0,98.36,Card,Seller-Fulfilled,Express,1.5,1,Completed,0,0.0
ORD0000002143,2022-12-29,CUS005316,PRO00633,SEL00032,CH06,1,10.81,0.9,9.91,6.73,0.82,0.13,0.0,8.96,Card,Platform-Fulfilled,Express,4.3,0,Completed,0,0.0
ORD0000002148,2021-07-11,CUS003733,PRO00882,SEL00277,CH01,2,295.96,18.17,277.79,175.64,19.33,3.57,5.99,260.88,PayPal,Seller-Fulfilled,Standard,5.4,1,Completed,0,0.0
ORD0000002153,2021-02-09,CUS003428,PRO00978,SEL00051,CH04,2,132.56,5.59,126.97,80.97,10.94,1.56,3.99,118.46,BNPL,Seller-Fulfilled,Standard,2.5,1,Completed,0,0.0
ORD0000002154,2021-03-20,CUS006927,PRO00835,SEL00344,CH05,1,73.69,5.77,67.92,39.78,7.62,1.11,2.99,62.18,Cash on Delivery,Seller-Fulfilled,Standard,5.3,1,Completed,0,0.0
ORD0000002157,2021-10-08,CUS004654,PRO00374,SEL00386,CH04,1,46.51,6.02,40.49,27.19,7.19,0.67,0.0,32.63,Card,Platform-Fulfilled,Express,2.1,1,Completed,0,0.0
ORD0000002159,2021-03-30,CUS000896,PRO00095,SEL00289,CH01,1,44.84,7.38,37.46,25.5,3.6,0.5,2.99,36.35,Bank Transfer,Platform-Fulfilled,Standard,1.1,1,Completed,0,0.0
ORD0000002163,2021-04-23,CUS001585,PRO00843,SEL00211,CH06,1,137.47,1.39,136.08,76.46,21.79,1.04,0.0,113.25,BNPL,Seller-Fulfilled,Express,1.6,1,Completed,0,0.0
ORD0000002167,2022-08-23,CUS000205,PRO00690,SEL00196,CH04,3,25.68,1.04,24.64,17.14,3.31,0.38,0.0,20.95,Card,Seller-Fulfilled,Standard,4.0,1,Returned,1,19.07
ORD0000002173,2022-09-29,CUS000688,PRO00433,SEL00344,CH06,1,377.05,33.54,343.51,217.95,38.54,2.15,5.99,308.81,Card,Seller-Fulfilled,Standard,4.9,1,Completed,0,0.0
ORD0000002174,2022-06-01,CUS006927,PRO00151,SEL00272,CH02,1,4.75,0.96,3.79,2.66,0.24,0.03,0.0,3.52,Card,Platform-Fulfilled,Standard,3.5,1,Completed,0,0.0
ORD0000002176,2022-08-30,CUS003710,PRO00101,SEL00094,CH05,1,67.84,3.65,64.19,42.6,8.91,1.07,0.0,54.21,Card,Seller-Fulfilled,Standard,6.2,0,Completed,0,0.0
ORD0000002179,2021-06-05,CUS002806,PRO00453,SEL00220,CH04,1,16.65,2.23,14.42,8.22,2.47,0.23,5.99,17.71,BNPL,Seller-Fulfilled,Standard,3.2,1,Completed,0,0.0
ORD0000002180,2021-06-19,CUS006232,PRO00896,SEL00216,CH02,1,93.04,20.07,72.97,42.79,8.19,1.22,3.99,67.55,Card,Seller-Fulfilled,Standard,6.4,0,Completed,0,0.0
ORD0000002182,2022-08-09,CUS005222,PRO00200,SEL00110,CH04,1,165.99,31.96,134.03,75.08,11.71,2.15,3.99,124.16,Card,Platform-Fulfilled,Express,2.7,1,Completed,0,0.0
ORD0000002183,2022-02-28,CUS003526,PRO00349,SEL00217,CH04,1,68.58,7.83,60.75,41.69,8.94,0.63,2.99,54.17,Card,Seller-Fulfilled,Express,4.7,0,Completed,0,0.0
ORD0000002185,2021-01-10,CUS001070,PRO00126,SEL00336,CH02,1,13.0,0.54,12.46,7.62,2.05,0.08,0.0,10.33,Card,Platform-Fulfilled,Standard,4.0,1,Returned,0,0.0
ORD0000002188,2022-04-19,CUS004178,PRO00965,SEL00407,CH04,2,8.16,1.18,6.98,4.3,0.11,0.08,2.99,9.78,Card,Platform-Fulfilled,Standard,6.0,1,Completed,0,0.0
ORD0000002189,2021-12-01,CUS003862,PRO00426,SEL00161,CH02,1,89.94,6.44,83.5,48.74,5.57,1.47,0.0,76.46,BNPL,Seller-Fulfilled,Standard,4.5,1,Cancelled,0,0.0
ORD0000002191,2022-12-26,CUS002036,PRO00968,SEL00182,CH02,1,115.29,5.25,110.04,78.28,1.16,1.29,2.99,110.58,PayPal,Seller-Fulfilled,Standard,4.8,1,Returned,1,109.93
ORD0000002193,2021-03-31,CUS000566,PRO00353,SEL00147,CH01,3,111.48,22.19,89.29,60.29,13.95,1.26,5.99,80.07,BNPL,Seller-Fulfilled,Express,2.7,1,Cancelled,0,0.0
ORD0000002194,2022-08-10,CUS005033,PRO00610,SEL00367,CH05,1,13.0,1.61,11.39,7.52,0.06,0.1,3.99,15.22,BNPL,Platform-Fulfilled,Express,2.8,1,Completed,0,0.0
ORD0000002195,2021-11-27,CUS005486,PRO00195,SEL00246,CH02,2,105.62,21.53,84.09,61.92,1.16,0.67,2.99,85.25,Card,Platform-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000002198,2021-07-25,CUS004470,PRO00693,SEL00020,CH01,3,114.03,16.41,97.62,76.27,16.58,1.08,5.99,85.95,Card,Platform-Fulfilled,Express,2.9,1,Completed,0,0.0
ORD0000002200,2022-05-06,CUS005982,PRO00041,SEL00157,CH01,3,127.8,10.92,116.88,65.51,17.47,1.06,0.0,98.35,PayPal,Platform-Fulfilled,Express,2.8,1,Completed,0,0.0
ORD0000002202,2022-06-15,CUS002032,PRO00204,SEL00343,CH03,4,46.0,9.43,36.57,23.83,0.42,0.3,0.0,35.85,PayPal,Seller-Fulfilled,Pickup Point,5.4,1,Completed,0,0.0
ORD0000002207,2022-01-14,CUS005103,PRO00136,SEL00280,CH01,2,28.14,3.77,24.37,17.66,1.58,0.43,3.99,26.35,Bank Transfer,Seller-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000002209,2022-05-11,CUS002418,PRO00593,SEL00183,CH05,1,16.77,3.01,13.76,9.8,0.24,0.1,3.99,17.41,PayPal,Platform-Fulfilled,Express,1.4,1,Completed,0,0.0
ORD0000002211,2021-10-11,CUS002119,PRO00882,SEL00341,CH01,4,635.12,77.52,557.6,422.81,70.59,7.92,2.99,482.08,Card,Seller-Fulfilled,Standard,5.3,1,Returned,0,0.0
ORD0000002212,2022-04-29,CUS003573,PRO00312,SEL00312,CH03,2,81.04,6.15,74.89,53.07,0.22,0.74,0.0,73.93,Card,Seller-Fulfilled,Standard,3.4,1,Completed,0,0.0
ORD0000002213,2022-10-07,CUS000535,PRO00410,SEL00026,CH04,1,20.33,0.84,19.49,13.13,2.77,0.29,0.0,16.43,Card,Platform-Fulfilled,Standard,5.4,1,Completed,0,0.0
ORD0000002219,2022-08-08,CUS002340,PRO00145,SEL00126,CH02,1,42.3,3.51,38.79,24.75,5.05,0.64,2.99,36.09,Card,Seller-Fulfilled,Express,2.6,1,Returned,0,0.0
ORD0000002225,2022-11-23,CUS003699,PRO00312,SEL00367,CH04,1,43.59,8.3,35.29,21.04,0.2,0.49,5.99,40.59,Card,Platform-Fulfilled,Standard,6.1,0,Completed,0,0.0
ORD0000002228,2021-12-07,CUS003495,PRO00661,SEL00331,CH03,1,9.34,1.26,8.08,5.3,0.61,0.13,5.99,13.33,Card,Platform-Fulfilled,Standard,3.9,1,Completed,0,0.0
ORD0000002231,2022-11-07,CUS004624,PRO00477,SEL00366,CH01,4,175.72,40.8,134.92,102.68,8.74,0.87,5.99,131.3,Card,Seller-Fulfilled,Standard,7.4,0,Completed,0,0.0
ORD0000002232,2021-09-02,CUS003824,PRO00784,SEL00153,CH04,3,740.91,144.43,596.48,364.53,74.02,10.15,0.0,512.31,Bank Transfer,Seller-Fulfilled,Standard,5.2,1,Completed,0,0.0
ORD0000002235,2021-01-25,CUS005670,PRO00016,SEL00189,CH04,1,18.11,0.58,17.53,11.4,0.04,0.21,2.99,20.27,BNPL,Seller-Fulfilled,Express,3.7,0,Completed,0,0.0
ORD0000002237,2021-04-30,CUS000705,PRO00463,SEL00287,CH03,1,751.32,64.58,686.74,429.83,107.61,12.0,0.0,567.13,Card,Platform-Fulfilled,Express,3.6,0,Completed,0,0.0
ORD0000002240,2021-10-28,CUS001805,PRO00024,SEL00375,CH01,2,95.86,18.13,77.73,43.49,0.15,1.34,5.99,82.23,Card,Seller-Fulfilled,Express,0.8,1,Completed,0,0.0
ORD0000002242,2022-02-27,CUS006618,PRO00791,SEL00078,CH01,3,54.6,8.12,46.48,29.06,0.57,0.52,2.99,48.38,Card,Platform-Fulfilled,Standard,4.9,1,Completed,0,0.0
ORD0000002244,2021-04-25,CUS005152,PRO00056,SEL00290,CH03,1,15.96,0.96,15.0,8.86,1.42,0.14,0.0,13.44,Card,Platform-Fulfilled,Pickup Point,4.6,1,Completed,0,0.0
ORD0000002245,2021-05-22,CUS006202,PRO00650,SEL00249,CH06,1,62.48,7.48,55.0,38.78,5.11,0.35,3.99,53.53,Card,Seller-Fulfilled,Standard,5.0,1,Completed,0,0.0
ORD0000002250,2022-05-23,CUS004499,PRO00243,SEL00340,CH06,1,12.91,1.11,11.8,8.81,0.03,0.08,0.0,11.69,Card,Platform-Fulfilled,Standard,5.8,1,Completed,0,0.0
ORD0000002253,2022-02-24,CUS000324,PRO00821,SEL00163,CH01,1,90.67,2.8,87.87,51.59,9.48,1.29,0.0,77.1,Card,Seller-Fulfilled,Express,2.7,1,Completed,0,0.0
ORD0000002254,2022-09-01,CUS006443,PRO00144,SEL00401,CH04,2,158.44,25.22,133.22,77.93,8.67,1.5,0.0,123.05,Card,Seller-Fulfilled,Express,1.7,1,Completed,0,0.0
ORD0000002255,2021-10-30,CUS007030,PRO00839,SEL00307,CH04,1,3.75,0.76,2.99,2.01,0.52,0.03,5.99,8.43,Card,Seller-Fulfilled,Express,2.6,1,Completed,0,0.0
ORD0000002258,2021-02-03,CUS005084,PRO00382,SEL00249,CH02,1,7.31,0.53,6.78,3.51,0.63,0.09,3.99,10.05,BNPL,Platform-Fulfilled,Express,2.0,1,Completed,0,0.0
ORD0000002259,2021-10-28,CUS002882,PRO00336,SEL00360,CH03,3,474.93,40.56,434.37,277.68,64.94,7.05,5.99,368.37,Card,Seller-Fulfilled,Express,1.6,1,Completed,0,0.0
ORD0000002260,2022-05-31,CUS002417,PRO00910,SEL00373,CH01,3,53.43,8.66,44.77,25.33,7.14,0.58,0.0,37.05,Bank Transfer,Seller-Fulfilled,Standard,3.0,1,Completed,0,0.0
ORD0000002261,2021-01-27,CUS007188,PRO00158,SEL00342,CH03,3,31.2,0.64,30.56,20.22,3.45,0.46,0.0,26.65,Card,Seller-Fulfilled,Standard,4.9,1,Returned,0,0.0
ORD0000002263,2022-12-16,CUS002113,PRO00078,SEL00411,CH02,1,46.08,10.91,35.17,20.15,5.08,0.26,5.99,35.82,BNPL,Seller-Fulfilled,Standard,5.9,1,Completed,0,0.0
ORD0000002267,2021-01-13,CUS005834,PRO00009,SEL00285,CH05,2,79.28,2.39,76.89,57.41,5.72,0.75,2.99,73.41,Card,Seller-Fulfilled,Standard,5.4,1,Completed,0,0.0
ORD0000002268,2021-01-07,CUS005263,PRO00423,SEL00248,CH03,1,8.79,1.37,7.42,4.24,1.09,0.06,2.99,9.26,PayPal,Platform-Fulfilled,Standard,2.9,1,Completed,0,0.0
ORD0000002269,2022-01-30,CUS006798,PRO00423,SEL00259,CH01,1,7.85,1.2,6.65,4.67,0.52,0.1,5.99,12.02,BNPL,Seller-Fulfilled,Express,2.8,1,Completed,0,0.0
ORD0000002270,2022-08-07,CUS005057,PRO00145,SEL00054,CH06,1,35.97,0.84,35.13,23.75,4.43,0.25,0.0,30.45,BNPL,Seller-Fulfilled,Standard,6.9,0,Completed,0,0.0
ORD0000002273,2021-12-23,CUS006880,PRO00532,SEL00398,CH02,3,47.64,5.43,42.21,28.12,0.57,0.27,3.99,45.36,PayPal,Platform-Fulfilled,Standard,3.9,1,Completed,0,0.0
ORD0000002274,2022-12-06,CUS006743,PRO00650,SEL00420,CH02,1,53.5,8.44,45.06,28.63,2.83,0.3,5.99,47.92,PayPal,Platform-Fulfilled,Standard,4.1,1,Completed,0,0.0
ORD0000002277,2021-09-29,CUS002757,PRO00046,SEL00074,CH04,2,434.48,65.1,369.38,240.21,48.94,5.27,2.99,318.16,BNPL,Seller-Fulfilled,Standard,3.7,1,Completed,0,0.0
ORD0000002284,2021-12-03,CUS001592,PRO00132,SEL00137,CH03,2,89.02,18.54,70.48,38.63,10.55,1.01,0.0,58.92,BNPL,Seller-Fulfilled,Standard,5.4,1,Completed,0,0.0
ORD0000002290,2021-11-06,CUS002206,PRO00106,SEL00074,CH04,1,13.48,3.11,10.37,7.47,1.37,0.18,3.99,12.81,PayPal,Seller-Fulfilled,Standard,4.0,1,Returned,1,9.15
ORD0000002293,2022-06-28,CUS006838,PRO00183,SEL00124,CH01,2,63.24,8.98,54.26,40.19,0.75,0.67,0.0,52.84,Card,Platform-Fulfilled,Standard,6.5,0,Completed,0,0.0
ORD0000002294,2021-06-01,CUS004369,PRO00289,SEL00051,CH02,2,48.34,8.99,39.35,28.28,3.39,0.71,5.99,41.24,PayPal,Platform-Fulfilled,Standard,3.8,1,Returned,1,27.79
ORD0000002296,2021-12-05,CUS002478,PRO00725,SEL00060,CH06,1,3.88,0.26,3.62,2.88,0.34,0.06,3.99,7.21,Bank Transfer,Seller-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000002302,2022-01-18,CUS000752,PRO00550,SEL00184,CH03,3,11.97,0.98,10.99,6.49,0.21,0.1,5.99,16.67,PayPal,Platform-Fulfilled,Standard,3.5,1,Completed,0,0.0
ORD0000002303,2021-03-05,CUS000943,PRO00330,SEL00130,CH06,1,50.97,8.34,42.63,23.58,0.84,0.72,0.0,41.07,Card,Seller-Fulfilled,Express,2.3,1,Completed,0,0.0
ORD0000002304,2022-07-08,CUS005463,PRO00390,SEL00090,CH04,1,221.27,42.79,178.48,121.28,21.67,1.22,2.99,158.58,PayPal,Platform-Fulfilled,Standard,5.7,1,Cancelled,0,0.0
ORD0000002306,2021-07-23,CUS005935,PRO00922,SEL00217,CH02,1,76.38,10.3,66.08,37.01,9.72,0.8,2.99,58.55,Card,Seller-Fulfilled,Standard,2.7,1,Completed,0,0.0
ORD0000002310,2021-04-10,CUS003355,PRO00951,SEL00303,CH05,1,3.78,0.8,2.98,2.33,0.37,0.05,2.99,5.55,Card,Platform-Fulfilled,Express,2.0,1,Completed,0,0.0
ORD0000002312,2021-07-19,CUS002951,PRO00974,SEL00337,CH06,1,45.47,4.93,40.54,26.65,5.27,0.51,0.0,34.76,Cash on Delivery,Seller-Fulfilled,Express,1.5,1,Completed,0,0.0
ORD0000002313,2022-08-17,CUS002643,PRO00593,SEL00342,CH01,1,17.85,0.39,17.46,13.46,1.97,0.14,2.99,18.34,Card,Seller-Fulfilled,Standard,3.9,1,Completed,0,0.0
ORD0000002315,2022-03-12,CUS000089,PRO00129,SEL00364,CH02,1,17.2,0.63,16.57,11.28,1.74,0.14,0.0,14.69,Card,Seller-Fulfilled,Pickup Point,3.8,1,Completed,0,0.0
ORD0000002319,2022-10-29,CUS002184,PRO00157,SEL00154,CH05,1,21.16,2.69,18.47,11.79,2.38,0.21,0.0,15.88,Card,Seller-Fulfilled,Pickup Point,4.4,1,Completed,0,0.0
ORD0000002320,2022-07-11,CUS001997,PRO00550,SEL00392,CH03,1,4.38,0.16,4.22,2.77,0.56,0.06,0.0,3.6,Bank Transfer,Platform-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000002327,2021-10-21,CUS001733,PRO00063,SEL00144,CH01,1,14.08,2.32,11.76,9.0,0.92,0.08,2.99,13.75,PayPal,Platform-Fulfilled,Standard,7.2,0,Completed,0,0.0
ORD0000002330,2021-04-03,CUS006617,PRO00005,SEL00020,CH02,2,32.52,4.91,27.61,17.18,4.69,0.21,5.99,28.7,Card,Platform-Fulfilled,Express,2.5,1,Completed,0,0.0
ORD0000002332,2021-07-29,CUS007065,PRO00569,SEL00021,CH03,1,37.02,7.25,29.77,19.02,3.83,0.46,0.0,25.48,BNPL,Seller-Fulfilled,Express,1.1,1,Completed,0,0.0
ORD0000002333,2022-12-22,CUS001979,PRO00689,SEL00054,CH04,1,131.62,12.75,118.87,87.66,15.0,0.73,5.99,109.13,Card,Seller-Fulfilled,Standard,6.3,0,Completed,0,0.0
ORD0000002335,2021-08-05,CUS004411,PRO00957,SEL00383,CH01,2,135.56,5.5,130.06,88.71,18.91,1.75,0.0,109.4,Card,Seller-Fulfilled,Standard,4.7,1,Completed,0,0.0
ORD0000002336,2022-05-06,CUS000131,PRO00497,SEL00346,CH02,1,54.49,4.39,50.1,34.5,7.81,0.71,0.0,41.58,PayPal,Seller-Fulfilled,Pickup Point,4.2,1,Cancelled,0,0.0
ORD0000002337,2022-03-15,CUS001697,PRO00936,SEL00139,CH01,1,9.72,0.94,8.78,6.66,0.86,0.08,0.0,7.84,Card,Platform-Fulfilled,Standard,7.1,0,Completed,0,0.0
ORD0000002341,2022-09-19,CUS000521,PRO00086,SEL00188,CH03,1,21.43,2.35,19.08,10.89,1.98,0.17,2.99,19.92,Card,Seller-Fulfilled,Standard,4.9,1,Returned,1,9.17
ORD0000002342,2022-01-06,CUS004100,PRO00700,SEL00011,CH06,3,54.57,7.75,46.82,32.17,0.75,0.41,3.99,49.65,Card,Platform-Fulfilled,Standard,4.7,1,Completed,0,0.0
ORD0000002343,2021-04-08,CUS004334,PRO00427,SEL00388,CH05,1,44.29,2.3,41.99,29.39,3.34,0.73,5.99,43.91,PayPal,Platform-Fulfilled,Standard,5.0,1,Completed,0,0.0
ORD0000002344,2021-12-21,CUS005553,PRO00690,SEL00410,CH05,3,21.96,3.28,18.68,13.35,2.18,0.15,0.0,16.35,Card,Seller-Fulfilled,Standard,4.3,1,Returned,0,0.0
ORD0000002345,2022-03-16,CUS004672,PRO00520,SEL00081,CH03,1,7.46,0.98,6.48,4.66,0.53,0.05,0.0,5.9,PayPal,Seller-Fulfilled,Express,2.4,1,Completed,0,0.0
ORD0000002347,2022-03-22,CUS000193,PRO00444,SEL00017,CH04,1,46.18,6.41,39.77,23.16,0.39,0.39,0.0,38.99,Card,Platform-Fulfilled,Standard,6.7,0,Completed,0,0.0
